"gene1"	"gene2"	"cor.list"	"p.list"	"adjp.list"	"lower"	"higher"
"336"	"PRY2"	"YPL066W"	0.4	0.0136720770727188	0.183951778801948	0.168141007510618	0.631858992489382
"442"	"FKS1"	"HCR1"	0.4	0.0136720770727188	0.183951778801948	0.152007159272565	0.647992840727435
"447"	"SSU1"	"MCM1"	0.4	0.0136720770727188	0.183951778801948	0.196599848200656	0.603400151799344
"500"	"YJL212C"	"YPS1"	0.4	0.0136720770727188	0.183951778801948	0.169256704059974	0.630743295940026
"523"	"MCM1"	"PCL10"	0.4	0.0136720770727188	0.183951778801948	0.117927702096731	0.682072297903269
"640"	"YDR010C"	"EPT1"	0.4	0.0136720770727188	0.183951778801948	0.199153356517599	0.600846643482401
"691"	"ARG7"	"CHS1"	0.4	0.0136720770727188	0.183951778801948	0.205683877885743	0.594316122114257
"701"	"MET14"	"YPL066W"	0.4	0.0136720770727188	0.183951778801948	0.0867185974020752	0.713281402597925
"852"	"YGL184C"	"YPS1"	0.4	0.0136720770727188	0.183951778801948	0.194078001889439	0.605921998110561
"946"	"EPT1"	"HCR1"	0.4	0.0136720770727188	0.183951778801948	0.147879108045838	0.652120891954162
"1208"	"CHS1"	"SER3"	0.4	0.0136720770727188	0.183951778801948	0.133934825584577	0.666065174415423
"1210"	"CHS1"	"MES1"	0.4	0.0136720770727188	0.183951778801948	0.180725672154676	0.619274327845324
"1094"	"SRL3"	"YJL108C"	0.397879383799519	0.0148031694829647	0.196100109014552	0.184621883123296	0.60485180108723
"78"	"GAL10"	"SVS1"	0.395779741788315	0.014908135230284	0.196100109014552	0.2035943029405	0.585879381270026
"242"	"CRH1"	"MCM1"	0.395779741788315	0.014908135230284	0.196100109014552	0.137418775402732	0.652054908807795
"403"	"EXG1"	"SER3"	0.395779741788315	0.014908135230284	0.196100109014552	0.195011343411771	0.594462340798755
"491"	"YJL212C"	"YPR157W"	0.395779741788315	0.014908135230284	0.196100109014552	0.136417831522509	0.653055852688018
"733"	"YPR157W"	"YGL184C"	0.395779741788315	0.014908135230284	0.196100109014552	0.181876384325819	0.607597299884707
"757"	"YPR157W"	"HCR1"	0.395779741788315	0.014908135230284	0.196100109014552	0.187403734546646	0.60206994966388
"800"	"MET16"	"SVS1"	0.395779741788315	0.014908135230284	0.196100109014552	0.180065558158244	0.609408126052282
"807"	"MET16"	"YJL107C"	0.395779741788315	0.014908135230284	0.196100109014552	0.171809440043661	0.617664244166865
"855"	"YGL184C"	"SVS1"	0.395779741788315	0.014908135230284	0.196100109014552	0.155612561959259	0.633861122251267
"885"	"YDL241W"	"YOR306C"	0.395779741788315	0.014908135230284	0.196100109014552	0.21187424993069	0.577599434279837
"993"	"YPS1"	"SER33"	0.395779741788315	0.014908135230284	0.196100109014552	0.156694203953146	0.63277948025738
"1040"	"SVS1"	"YIL117C"	0.395779741788315	0.014908135230284	0.196100109014552	0.121843881620158	0.667629802590368
"1056"	"YLL023C"	"SRL3"	0.395779741788315	0.014908135230284	0.196100109014552	0.125653076755835	0.663820607454691
"1157"	"YJL107C"	"SER3"	0.395779741788315	0.014908135230284	0.196100109014552	0.206313853262332	0.583159830948195
"1184"	"YGL179C"	"YPL088W"	0.395779741788315	0.014908135230284	0.196100109014552	0.170079742828783	0.619393941381744
